TRAVEL_ID,VISIT_AREA_ID,TRAVEL_VISIT_KEY,방문 순서,방문지명,시군구,방문지 유형,체류시간(분),만족도,재방문 의향,추천 의향,활동 수,활동 소비,사진 수
e_e002212,2306080001,e_e002212|2306080001,1,사무실,2723011200,23,0.0,,,,0.0,0.0,0.0
e_e002212,2306080002,e_e002212|2306080002,2,동대구역,,9,0.0,,5.0,,4.0,8000.0,0.0
e_e002212,2306080003,e_e002212|2306080003,3,양평역,,9,0.0,,5.0,,2.0,0.0,0.0
e_e002212,2306080004,e_e002212|2306080004,4,레즈고 스터디카페 양평점,,24,0.0,,3.0,,3.0,5000.0,0.0
e_e002212,2306090001,e_e002212|2306090001,5,유명산,,1,0.0,,4.0,,1.0,0.0,1.0
e_e002212,2306090002,e_e002212|2306090002,6,용문산,,1,0.0,,5.0,,1.0,10400.0,4.0
e_e002212,2306090003,e_e002212|2306090003,7,중원산,,1,0.0,,3.0,,2.0,0.0,1.0
e_e002212,2306090004,e_e002212|2306090004,8,에베레스트 레스토랑 동대문점,,11,0.0,,4.0,,1.0,48000.0,0.0
e_e002212,2306090005,e_e002212|2306090005,9,대운 캐슬,2726010800,21,0.0,,,,0.0,0.0,0.0
e_e002213,2306040001,e_e002213|2306040001,1,집,4119011300,21,0.0,,,,0.0,0.0,0.0
e_e002213,2306040002,e_e002213|2306040002,2,역곡역 1호선,,9,0.0,,5.0,,1.0,0.0,1.0
e_e002213,2306040003,e_e002213|2306040003,3,영등포역,,9,0.0,,5.0,,1.0,0.0,0.0
e_e002213,2306040004,e_e002213|2306040004,4,롯데백화점 영등포점,,4,0.0,,4.0,,1.0,0.0,0.0
e_e002213,2306040005,e_e002213|2306040005,5,오월의 종 타임스퀘어점,,11,0.0,,5.0,,1.0,26500.0,1.0
e_e002213,2306040006,e_e002213|2306040006,6,영등포역 지하쇼핑센터,,4,0.0,,4.0,,1.0,0.0,1.0
e_e002213,2306040007,e_e002213|2306040007,7,영등포역 1호선,,9,0.0,,5.0,,1.0,0.0,0.0
e_e002213,2306040008,e_e002213|2306040008,8,역곡역 1호선,,9,0.0,,5.0,,1.0,0.0,0.0
e_e002213,2306040009,e_e002213|2306040009,9,집,4119011300,21,0.0,,,,0.0,0.0,0.0
e_e002214,2306030001,e_e002214|2306030001,1,집,1159010500,21,0.0,,,,0.0,0.0,0.0
e_e002214,2306030002,e_e002214|2306030002,8,스파 아일랜드,,24,0.0,,5.0,,1.0,0.0,0.0
e_e002214,2306030003,e_e002214|2306030003,2,밤비노,,11,0.0,,5.0,,2.0,13000.0,0.0
e_e002214,2306030004,e_e002214|2306030004,3,한 알,,11,0.0,,5.0,,2.0,9500.0,1.0
e_e002214,2306030005,e_e002214|2306030005,4,라페스타,,4,0.0,,5.0,,3.0,23000.0,0.0
e_e002214,2306030006,e_e002214|2306030006,5,일산 호수공원,,8,0.0,,5.0,,3.0,0.0,2.0
e_e002214,2306030007,e_e002214|2306030007,6,스터링 라운지,,11,0.0,,5.0,,1.0,116200.0,0.0
e_e002214,2306030008,e_e002214|2306030008,7,양평진뚝배기해장국 일산 라페스타점,,11,0.0,,5.0,,1.0,36000.0,0.0
e_e002214,2306040001,e_e002214|2306040001,9,일산 칼국수 본점,,11,0.0,,5.0,,1.0,22000.0,3.0
e_e002214,2306040002,e_e002214|2306040002,10,앨리스 케이카레,,11,0.0,,5.0,,2.0,16700.0,2.0
e_e002214,2306040003,e_e002214|2306040003,11,집,1159010500,21,0.0,,,,0.0,0.0,0.0
e_e002215,2306030001,e_e002215|2306030001,1,집,3017011600,21,0.0,,,,0.0,0.0,0.0
e_e002215,2306030002,e_e002215|2306030002,2,에버랜드,,6,0.0,,3.0,,2.0,0.0,7.0
e_e002215,2306030003,e_e002215|2306030003,3,에버랜드 T 익스프레스와 아마존,4146125000,6,0.0,,5.0,,1.0,0.0,2.0
e_e002215,2306030004,e_e002215|2306030004,5,Q 호텔,,24,0.0,,3.0,,1.0,0.0,0.0
e_e002215,2306030005,e_e002215|2306030005,4,에버랜드 홀랜드 빌리지,,11,0.0,,5.0,,1.0,47000.0,0.0
e_e002215,2306040001,e_e002215|2306040001,8,집,3017011600,21,0.0,,,,0.0,0.0,0.0
e_e002215,2306040002,e_e002215|2306040002,6,희락 보리,,11,0.0,,5.0,,1.0,31000.0,1.0
e_e002215,2306040003,e_e002215|2306040003,7,신세계 프리미엄 아울렛 여주 EAST,,4,0.0,,5.0,,1.0,288200.0,2.0
e_e002220,2306030001,e_e002220|2306030001,1,집,3020012100,21,0.0,,,,0.0,0.0,0.0
e_e002220,2306030002,e_e002220|2306030002,2,오송역,,9,0.0,,4.0,,2.0,0.0,0.0
e_e002220,2306030003,e_e002220|2306030003,3,용산역,,9,0.0,,3.0,,1.0,0.0,0.0
e_e002220,2306030004,e_e002220|2306030004,4,노보텔 앰배서더 서울 용산,,24,0.0,,5.0,,2.0,0.0,1.0
e_e002220,2306030005,e_e002220|2306030005,5,아이파크몰 용산점,,4,0.0,,4.0,,3.0,76400.0,0.0
e_e002220,2306030012,e_e002220|2306030012,6,노보텔 앰배서더 서울 용산,3020012100,24,0.0,,4.0,,1.0,0.0,0.0
e_e002220,2306040001,e_e002220|2306040001,7,노보텔 앰배서더 서울 동대문 호텔 레지던스 푸드 익스체인지,,11,0.0,,5.0,,1.0,0.0,0.0
e_e002220,2306040002,e_e002220|2306040002,8,노보텔 앰배서더 서울 용산,,5,0.0,,4.0,,2.0,0.0,1.0
e_e002220,2306040003,e_e002220|2306040003,9,63스퀘어,,3,0.0,,4.0,,2.0,24400.0,0.0
e_e002220,2306040004,e_e002220|2306040004,10,여의도 한강공원,,13,0.0,,4.0,,1.0,9000.0,1.0
e_e002220,2306040005,e_e002220|2306040005,11,더 현대 서울,,4,0.0,,4.0,,2.0,18700.0,0.0
e_e002220,2306040006,e_e002220|2306040006,12,용산역,,9,0.0,,4.0,,1.0,0.0,0.0
e_e002220,2306040007,e_e002220|2306040007,13,오송역,,9,0.0,,4.0,,1.0,0.0,0.0
e_e002220,2306040008,e_e002220|2306040008,14,집,3020012100,21,0.0,,,,0.0,0.0,0.0
e_e002222,2306040001,e_e002222|2306040001,1,집,4513014100,21,0.0,,,,0.0,0.0,0.0
e_e002222,2306040002,e_e002222|2306040002,2,행담도 주유소 서울 방향,,9,0.0,,3.0,,2.0,6300.0,1.0
e_e002222,2306040003,e_e002222|2306040003,4,현대모터 스튜디오 고양,,6,0.0,,4.0,,2.0,68000.0,1.0
e_e002222,2306040004,e_e002222|2306040004,3,스타필드 고양,,4,0.0,,3.0,,2.0,44080.0,1.0
e_e002222,2306040007,e_e002222|2306040007,5,어반 이스트 호텔,,24,0.0,,3.0,,1.0,0.0,3.0
e_e002222,2306040008,e_e002222|2306040008,6,화포 식당 원흥점,,11,0.0,,4.0,,1.0,88000.0,0.0
e_e002222,2306040009,e_e002222|2306040009,7,어반 이스트 호텔,,24,0.0,,3.0,,1.0,0.0,0.0
e_e002222,2306050001,e_e002222|2306050001,8,이삭토스트 고양 원흥역점,,11,0.0,,3.0,,1.0,10000.0,1.0
e_e002222,2306050002,e_e002222|2306050002,9,임진각 관광지,,2,0.0,,4.0,,1.0,40000.0,6.0
e_e002222,2306050003,e_e002222|2306050003,10,롯데 프리미엄 아울렛 파주점,,4,0.0,,3.0,,2.0,73300.0,1.0
e_e002222,2306050004,e_e002222|2306050004,11,지혜의 숲,,3,0.0,,3.0,,1.0,0.0,2.0
e_e002222,2306050005,e_e002222|2306050005,12,장춘 닭개장,,11,0.0,,5.0,,1.0,60000.0,1.0
e_e002222,2306050006,e_e002222|2306050006,13,집,,21,0.0,,,,0.0,0.0,0.0
e_e002231,2306060001,e_e002231|2306060001,1,집,1147010100,21,0.0,,,,0.0,0.0,0.0
e_e002231,2306060002,e_e002231|2306060002,5,동양미래대학교,,23,0.0,,,,0.0,0.0,0.0
e_e002231,2306060003,e_e002231|2306060003,2,홀트아동복지회,,9,0.0,,5.0,,1.0,0.0,1.0
e_e002231,2306060004,e_e002231|2306060004,3,은석교사거리,,9,0.0,,5.0,,1.0,0.0,0.0
e_e002231,2306060005,e_e002231|2306060005,4,지혜의 숲,,3,0.0,,5.0,,1.0,8500.0,1.0
e_e002233,2306050001,e_e002233|2306050001,1,집,1171010900,21,0.0,,,,0.0,0.0,0.0
e_e002233,2306050002,e_e002233|2306050002,6,집,1171010900,21,0.0,,,,0.0,0.0,0.0
e_e002233,2306050003,e_e002233|2306050003,2,명품 여주 천서리 막국수 여주 프리미엄 아울렛점,,11,0.0,,4.0,,1.0,28500.0,1.0
e_e002233,2306050004,e_e002233|2306050004,3,신세계 프리미엄 아울렛 여주 EAST,,4,0.0,,4.0,,1.0,0.0,1.0
e_e002233,2306050005,e_e002233|2306050005,4,카페 우즈,,11,0.0,,5.0,,2.0,17000.0,0.0
e_e002233,2306050006,e_e002233|2306050006,5,영월루,,1,0.0,,3.0,,2.0,0.0,2.0
e_e002234,2306050001,e_e002234|2306050001,1,집,4111710700,21,0.0,,,,0.0,0.0,0.0
e_e002234,2306050002,e_e002234|2306050002,2,챔피언 애비뉴 프랑 판교점,,6,0.0,,3.0,,4.0,21000.0,0.0
e_e002234,2306050003,e_e002234|2306050003,3,나인 트리 프리미어 호텔 서울 판교,,24,0.0,,4.0,,3.0,0.0,0.0
e_e002234,2306050004,e_e002234|2306050004,4,더 몰트 하우스 서핑 시티 판교점,,11,0.0,,5.0,,1.0,56000.0,0.0
e_e002234,2306050005,e_e002234|2306050005,5,스타벅스 판교 아이스퀘어,,11,0.0,,4.0,,1.0,6000.0,0.0
e_e002234,2306050006,e_e002234|2306050006,6,시나몬 판교파미어스점,,11,0.0,,5.0,,1.0,10200.0,0.0
e_e002234,2306050007,e_e002234|2306050007,7,나인 트리 프리미어 호텔 서울 판교,,24,0.0,,4.0,,1.0,0.0,0.0
e_e002234,2306060001,e_e002234|2306060001,9,GS25 수원 베스트점,,10,0.0,,3.0,,1.0,1500.0,1.0
e_e002234,2306060002,e_e002234|2306060002,10,본죽 비빔밥 cafe 수원 천천점,,11,0.0,,5.0,,1.0,11500.0,1.0
e_e002234,2306060003,e_e002234|2306060003,8,샘내(천천 2) 공원,4111710700,7,0.0,,5.0,,2.0,0.0,3.0
e_e002234,2306060004,e_e002234|2306060004,11,롯데시네마 판교,,3,0.0,,4.0,,1.0,56100.0,0.0
e_e002234,2306060005,e_e002234|2306060005,12,집,4111710700,21,0.0,,,,0.0,0.0,0.0
e_e002235,2306040001,e_e002235|2306040001,1,친구 친지 집,,22,0.0,,,,0.0,0.0,0.0
e_e002235,2306040002,e_e002235|2306040002,10,전북혁신 우미린 1단지 아파트,,22,0.0,,,,0.0,0.0,0.0
e_e002235,2306040003,e_e002235|2306040003,4,호남 제일 문 시외버스 매표소,,9,0.0,,4.0,,2.0,0.0,0.0
e_e002235,2306040004,e_e002235|2306040004,3,CU 여의영무예다음점,,10,0.0,,3.0,,2.0,4100.0,0.0
e_e002235,2306040005,e_e002235|2306040005,2,호남 제일 문,,1,0.0,,4.0,,2.0,0.0,0.0
e_e002235,2306040006,e_e002235|2306040006,5,서울남부터미널,,9,0.0,,4.0,,1.0,2400.0,0.0
e_e002235,2306040007,e_e002235|2306040007,6,써브웨이 신촌 로데오점,11410,4,0.0,,4.0,,2.0,15300.0,0.0
e_e002235,2306040008,e_e002235|2306040008,7,연세대학교 신촌캠퍼스,,7,0.0,,4.0,,2.0,0.0,3.0
e_e002235,2306040009,e_e002235|2306040009,8,연세대학교 노천극장,,3,0.0,,4.0,,1.0,0.0,0.0
e_e002235,2306040010,e_e002235|2306040010,9,신세계 센트럴시티,,9,0.0,,4.0,,2.0,2500.0,0.0
e_e002236,2306040001,e_e002236|2306040001,1,집,4311210200,21,0.0,,,,0.0,0.0,0.0
e_e002236,2306040002,e_e002236|2306040002,2,오송역,,9,0.0,,5.0,,1.0,0.0,0.0
e_e002236,2306040003,e_e002236|2306040003,3,서울역,,9,0.0,,5.0,,1.0,0.0,0.0
e_e002236,2306040004,e_e002236|2306040004,4,미도인 홍대,,11,0.0,,4.0,,1.0,34400.0,0.0
e_e002236,2306040005,e_e002236|2306040005,5,홍대 앞 걷고 싶은 거리,,4,0.0,,3.0,,2.0,4000.0,0.0
e_e002236,2306040006,e_e002236|2306040006,6,T 팩토리,,3,0.0,,5.0,,1.0,0.0,0.0
e_e002236,2306040007,e_e002236|2306040007,7,나이키 홍대점,,10,0.0,,4.0,,1.0,134000.0,0.0
e_e002236,2306040008,e_e002236|2306040008,8,홍대 패션거리,,4,0.0,,3.0,,1.0,0.0,0.0
e_e002236,2306040009,e_e002236|2306040009,9,노루목,1144012000,11,0.0,,1.0,,1.0,36900.0,0.0
e_e002236,2306040010,e_e002236|2306040010,11,홍대 패션거리,,4,0.0,,4.0,,2.0,0.0,0.0
e_e002236,2306040011,e_e002236|2306040011,10,이엠지 개판 포차,,11,0.0,,3.0,,2.0,0.0,0.0
e_e002236,2306040012,e_e002236|2306040012,12,왈츠 모텔,,24,0.0,,4.0,,2.0,3000.0,0.0
e_e002236,2306050001,e_e002236|2306050001,13,롯데월드,,6,0.0,,2.0,,2.0,65400.0,0.0
e_e002236,2306050002,e_e002236|2306050002,14,동대문종합시장,,4,0.0,,3.0,,1.0,0.0,0.0
e_e002236,2306050003,e_e002236|2306050003,15,흥인지문공원,,1,0.0,,3.0,,2.0,6500.0,2.0
e_e002236,2306050004,e_e002236|2306050004,16,서울역,,9,0.0,,5.0,,1.0,0.0,0.0
e_e002236,2306050005,e_e002236|2306050005,17,오송역,,9,0.0,,5.0,,1.0,0.0,0.0
e_e002236,2306050006,e_e002236|2306050006,18,집,4311210200,21,0.0,,,,0.0,0.0,0.0
e_e002243,2306020001,e_e002243|2306020001,1,집,1150010200,21,0.0,,,,0.0,0.0,0.0
e_e002243,2306020002,e_e002243|2306020002,2,덕양구청,,2,0.0,,3.0,,1.0,0.0,0.0
e_e002243,2306020003,e_e002243|2306020003,3,스타벅스 화정 호국 노점,,11,0.0,,4.0,,1.0,17600.0,1.0
e_e002243,2306020004,e_e002243|2306020004,4,이케아 고양점,,4,0.0,,5.0,,1.0,0.0,0.0
e_e002243,2306020005,e_e002243|2306020005,5,용산역,,23,0.0,,,,0.0,0.0,0.0
e_e002246,2306060001,e_e002246|2306060001,2,현대모터 스튜디오 고양,,3,0.0,,4.0,,2.0,0.0,1.0
e_e002246,2306060002,e_e002246|2306060002,1,집,,21,0.0,,,,0.0,0.0,0.0
e_e002246,2306060003,e_e002246|2306060003,3,롯데백화점 일산점,,4,0.0,,4.0,,3.0,54000.0,3.0
e_e002246,2306060004,e_e002246|2306060004,4,아쿠아 플라넷 일산,,6,0.0,,5.0,,3.0,87400.0,2.0
e_e002246,2306060005,e_e002246|2306060005,5,집,,21,0.0,,,,0.0,0.0,0.0
e_e002248,2306030001,e_e002248|2306030001,1,집,,21,0.0,,,,0.0,0.0,0.0
e_e002248,2306030002,e_e002248|2306030002,2,동해역,,9,0.0,,5.0,,1.0,0.0,2.0
e_e002248,2306030003,e_e002248|2306030003,3,서울역,,9,0.0,,4.0,,1.0,0.0,0.0
e_e002248,2306030004,e_e002248|2306030004,4,서울리에,,11,0.0,,5.0,,1.0,65000.0,0.0
e_e002248,2306030005,e_e002248|2306030005,5,소피텔 앰배서더 서울,,24,0.0,,4.0,,1.0,0.0,0.0
e_e002248,2306030006,e_e002248|2306030006,6,젤라띠젤라띠 송파구청점,,11,0.0,,4.0,,1.0,5500.0,0.0
e_e002248,2306030007,e_e002248|2306030007,7,롯데월드타워 롯데월드몰,,4,0.0,,4.0,,1.0,15200.0,0.0
e_e002248,2306030008,e_e002248|2306030008,8,석촌호수 서호,,7,0.0,,4.0,,1.0,0.0,2.0
e_e002248,2306030009,e_e002248|2306030009,9,방이동 먹자골목,,4,0.0,,4.0,,2.0,83100.0,0.0
e_e002248,2306030010,e_e002248|2306030010,10,소피텔 앰배서더 서울,,24,0.0,,4.0,,1.0,0.0,0.0
e_e002248,2306040001,e_e002248|2306040001,11,소피텔 앰배서더 서울,,24,0.0,,4.0,,2.0,0.0,1.0
e_e002248,2306040002,e_e002248|2306040002,12,피치,,11,0.0,,4.0,,2.0,12000.0,1.0
e_e002248,2306040003,e_e002248|2306040003,13,런던 베이글 뮤지엄 도산점,,11,0.0,,4.0,,1.0,20400.0,1.0
e_e002248,2306040004,e_e002248|2306040004,14,서울역,,9,0.0,,4.0,,1.0,0.0,1.0
e_e002248,2306040005,e_e002248|2306040005,15,집,,21,0.0,,,,0.0,0.0,0.0
e_e002250,2306060001,e_e002250|2306060001,1,집,4121010200,21,0.0,,,,0.0,0.0,0.0
e_e002250,2306060002,e_e002250|2306060002,2,별 농장,,13,0.0,,4.0,,1.0,20000.0,2.0
e_e002250,2306060003,e_e002250|2306060003,3,불난 버섯집,,11,0.0,,5.0,,1.0,44000.0,0.0
e_e002250,2306060004,e_e002250|2306060004,4,에스티,,11,0.0,,3.0,,1.0,16000.0,0.0
e_e002250,2306060005,e_e002250|2306060005,5,집,4121010200,21,0.0,,,,0.0,0.0,0.0
e_e002251,2306090001,e_e002251|2306090001,1,집,4161025022,21,0.0,,,,0.0,0.0,0.0
e_e002251,2306090002,e_e002251|2306090002,2,센지 전자담배,4161025023,10,0.0,,5.0,,1.0,0.0,0.0
e_e002251,2306090003,e_e002251|2306090003,3,본토박이 장작구이 남양주 본점,,11,0.0,,3.0,,1.0,28000.0,0.0
e_e002251,2306090005,e_e002251|2306090005,4,토실이네,,24,0.0,,3.0,,2.0,12250.0,2.0
e_e002251,2306100001,e_e002251|2306100001,5,그라운독,,13,0.0,,4.0,,1.0,0.0,1.0
e_e002251,2306100002,e_e002251|2306100002,6,집,4161025022,21,0.0,,,,0.0,0.0,0.0
e_e002253,2306030001,e_e002253|2306030001,1,집,1144012300,21,0.0,,,,0.0,0.0,0.0
e_e002253,2306030002,e_e002253|2306030002,2,루덴시아,,1,0.0,,3.0,,3.0,87600.0,4.0
e_e002253,2306030003,e_e002253|2306030003,3,집,1144012300,21,0.0,,,,0.0,0.0,0.0
e_e002254,2306050001,e_e002254|2306050001,1,집,4146110300,21,0.0,,,,0.0,0.0,0.0
e_e002254,2306050002,e_e002254|2306050002,2,탑골공원,,2,0.0,,3.0,,1.0,0.0,2.0
e_e002254,2306050003,e_e002254|2306050003,3,청계천,,7,0.0,,4.0,,1.0,0.0,2.0
e_e002254,2306050004,e_e002254|2306050004,4,보신각 터,,2,0.0,,4.0,,1.0,0.0,1.0
e_e002254,2306050005,e_e002254|2306050005,5,조계사,,2,0.0,,5.0,,2.0,0.0,2.0
e_e002254,2306050006,e_e002254|2306050006,6,우정총국,,2,0.0,,3.0,,1.0,0.0,0.0
e_e002254,2306050007,e_e002254|2306050007,7,광화문광장,,2,0.0,,5.0,,2.0,0.0,1.0
e_e002254,2306050008,e_e002254|2306050008,8,호텔 베르누이 서울,,24,0.0,,3.0,,1.0,0.0,0.0
e_e002254,2306060001,e_e002254|2306060001,9,항동 철길,,7,0.0,,3.0,,2.0,0.0,0.0
e_e002254,2306060002,e_e002254|2306060002,10,푸른 수목원,,7,0.0,,5.0,,2.0,0.0,0.0
e_e002254,2306060003,e_e002254|2306060003,11,집,4146110300,21,0.0,,,,0.0,0.0,0.0
e_e002255,2306050001,e_e002255|2306050001,1,집,,21,0.0,,,,0.0,0.0,0.0
e_e002255,2306050002,e_e002255|2306050002,2,대운이 각,,11,0.0,,5.0,,1.0,32000.0,1.0
e_e002255,2306050003,e_e002255|2306050003,3,연천 세계캠핑 체험존,,24,0.0,,4.0,,4.0,38950.0,8.0
e_e002255,2306060001,e_e002255|2306060001,4,전곡선사 박물관,,2,0.0,,3.0,,4.0,17500.0,2.0
e_e002255,2306060002,e_e002255|2306060002,5,임진각 평화 곤돌라,,13,0.0,,3.0,,1.0,0.0,3.0
e_e002255,2306060003,e_e002255|2306060003,6,파주 닭 국수 파주 본점,,11,0.0,,4.0,,1.0,36500.0,0.0
e_e002255,2306060004,e_e002255|2306060004,7,집,,21,0.0,,,,0.0,0.0,0.0
e_e002259,2306060001,e_e002259|2306060001,1,집,4159026200,21,0.0,,,,0.0,0.0,0.0
e_e002259,2306060002,e_e002259|2306060002,2,파스텔시티,,4,0.0,,5.0,,2.0,74200.0,0.0
e_e002259,2306060003,e_e002259|2306060003,3,슬로 캘리 사당이 수점,,11,0.0,,2.0,,1.0,13500.0,1.0
e_e002259,2306060004,e_e002259|2306060004,4,쟝 블랑제리,,11,0.0,,5.0,,1.0,6200.0,1.0
e_e002259,2306060005,e_e002259|2306060005,5,스타벅스 사당역점,,4,0.0,,2.0,,2.0,0.0,0.0
e_e002259,2306060006,e_e002259|2306060006,6,춘천 닭갈비,,11,0.0,,5.0,,1.0,48000.0,0.0
e_e002259,2306060007,e_e002259|2306060007,7,집,4159026200,21,0.0,,,,0.0,0.0,0.0
e_e002260,2306060001,e_e002260|2306060001,1,집,1144010400,21,0.0,,,,0.0,0.0,0.0
e_e002260,2306060002,e_e002260|2306060002,2,수원역 1호선,,9,0.0,,5.0,,1.0,0.0,0.0
e_e002260,2306060003,e_e002260|2306060003,3,수원천,,1,0.0,,5.0,,1.0,0.0,2.0
e_e002260,2306060004,e_e002260|2306060004,4,수원 화성 봉돈,,2,0.0,,4.0,,2.0,0.0,5.0
e_e002260,2306060005,e_e002260|2306060005,5,이 가공,,11,0.0,,2.0,,1.0,16000.0,0.0
e_e002260,2306060006,e_e002260|2306060006,6,카페쎄리오 수원 남문점,,11,0.0,,3.0,,1.0,3000.0,0.0
e_e002260,2306060007,e_e002260|2306060007,7,수원 화성 서장대,,2,0.0,,5.0,,2.0,0.0,5.0
e_e002260,2306060008,e_e002260|2306060008,8,행리단길,,4,0.0,,5.0,,3.0,8000.0,0.0
e_e002260,2306060009,e_e002260|2306060009,9,정조대왕 동상,,2,0.0,,3.0,,2.0,0.0,1.0
e_e002260,2306060010,e_e002260|2306060010,12,행궁에뜨왈,,4,0.0,,5.0,,1.0,0.0,0.0
e_e002260,2306060011,e_e002260|2306060011,11,수원시립미술관,,2,0.0,,5.0,,1.0,4000.0,0.0
e_e002260,2306060012,e_e002260|2306060012,10,뾰로리잡화점,,10,0.0,,5.0,,1.0,0.0,0.0
e_e002260,2306060013,e_e002260|2306060013,13,동북각루,,7,0.0,,5.0,,2.0,0.0,4.0
e_e002260,2306060014,e_e002260|2306060014,14,라리아 호텔,,24,0.0,,3.0,,2.0,19000.0,0.0
e_e002260,2306070001,e_e002260|2306070001,15,화성행궁,,2,0.0,,5.0,,2.0,1500.0,5.0
e_e002260,2306070002,e_e002260|2306070002,16,화성행궁 매표소,,13,0.0,,3.0,,1.0,0.0,0.0
e_e002260,2306070003,e_e002260|2306070003,17,행궁 칼국수,4111512900,11,0.0,,2.0,,1.0,8000.0,0.0
e_e002260,2306070004,e_e002260|2306070004,18,집,1144010400,21,0.0,,,,0.0,0.0,0.0
e_e002263,2306030001,e_e002263|2306030001,2,서울대공원,,6,0.0,,5.0,,3.0,4500.0,8.0
e_e002263,2306030002,e_e002263|2306030002,1,집,4111312600,21,0.0,,,,0.0,0.0,0.0
e_e002263,2306030003,e_e002263|2306030003,3,고굽진,,11,0.0,,5.0,,1.0,37000.0,0.0
e_e002263,2306030004,e_e002263|2306030004,4,코피,,11,0.0,,5.0,,2.0,10600.0,1.0
e_e002263,2306030005,e_e002263|2306030005,5,집,4111312600,21,0.0,,,,0.0,0.0,0.0
e_e002264,2306030001,e_e002264|2306030001,1,친구 친지 집,2811014500,22,0.0,,,,0.0,0.0,0.0
e_e002264,2306030002,e_e002264|2306030002,6,친구 친지 집,2811014500,22,0.0,,,,0.0,0.0,0.0
e_e002264,2306030003,e_e002264|2306030003,2,잉글리시 에그 인천 송도,,12,0.0,,4.0,,1.0,0.0,0.0
e_e002264,2306030004,e_e002264|2306030004,3,청계사,,2,0.0,,5.0,,1.0,0.0,8.0
e_e002264,2306030005,e_e002264|2306030005,4,어썸 브리즈,,11,0.0,,4.0,,2.0,20500.0,0.0
e_e002264,2306030006,e_e002264|2306030006,5,건강한 우리,,11,0.0,,5.0,,2.0,89000.0,0.0
e_e002266,2306060001,e_e002266|2306060001,2,두메 막국수,,11,0.0,,5.0,,1.0,45000.0,0.0
e_e002266,2306060004,e_e002266|2306060004,1,집,4139012900,21,0.0,,,,0.0,0.0,0.0
e_e002266,2306060008,e_e002266|2306060008,3,라비타 펜션,4139012900,24,0.0,,1.0,,3.0,39950.0,3.0
e_e002266,2306070001,e_e002266|2306070001,4,남이섬,,1,0.0,,5.0,,5.0,9500.0,2.0
e_e002266,2306070002,e_e002266|2306070002,5,어머니 맛 양평 해장국,,11,0.0,,5.0,,1.0,24000.0,0.0
e_e002266,2306070003,e_e002266|2306070003,6,스타벅스 더 양평 DTR,,11,0.0,,5.0,,1.0,15400.0,0.0
e_e002266,2306070004,e_e002266|2306070004,7,집,4139012900,21,0.0,,,,0.0,0.0,0.0
e_e002272,2306030001,e_e002272|2306030001,1,집,41630,21,0.0,,,,0.0,0.0,0.0
e_e002272,2306030002,e_e002272|2306030002,2,포천아트밸리,,13,0.0,,2.0,,3.0,62000.0,3.0
e_e002272,2306030003,e_e002272|2306030003,3,왕방산 손두부 보리밥,,11,0.0,,3.0,,1.0,60000.0,0.0
e_e002272,2306030004,e_e002272|2306030004,4,구라이 골 캠핑장,,24,0.0,,4.0,,2.0,0.0,2.0
e_e002272,2306030005,e_e002272|2306030005,5,허브아일랜드 한탄강점,4165039000,11,0.0,,4.0,,1.0,46500.0,0.0
e_e002272,2306030006,e_e002272|2306030006,6,한탄강 지질공원,,1,0.0,,5.0,,2.0,0.0,5.0
e_e002272,2306030007,e_e002272|2306030007,7,한탄강 생태경관 단지,,1,0.0,,3.0,,1.0,0.0,2.0
e_e002272,2306030008,e_e002272|2306030008,8,구라이 골 캠핑장,,24,0.0,,5.0,,2.0,0.0,1.0
e_e002272,2306040001,e_e002272|2306040001,9,집,,21,0.0,,,,0.0,0.0,0.0
e_e002279,2306030001,e_e002279|2306030001,1,집,4113310300,21,0.0,,,,0.0,0.0,0.0
e_e002279,2306030002,e_e002279|2306030002,2,스노피크 에버랜드 캠프 필드,,4,0.0,,5.0,,5.0,17000.0,2.0
e_e002279,2306030003,e_e002279|2306030003,3,롯데 아울렛 광교점,,4,0.0,,2.0,,1.0,39000.0,0.0
e_e002279,2306030004,e_e002279|2306030004,4,앨리웨이 광교,,4,0.0,,5.0,,2.0,11000.0,0.0
e_e002279,2306030005,e_e002279|2306030005,5,집,4113310300,21,0.0,,,,0.0,0.0,0.0
e_e002283,2306030001,e_e002283|2306030001,1,집,4313010500,21,0.0,,,,0.0,0.0,0.0
e_e002283,2306030002,e_e002283|2306030002,2,용인휴게소 서창방향,,9,0.0,,5.0,,2.0,8000.0,0.0
e_e002283,2306030003,e_e002283|2306030003,3,KSPO DOME 올림픽 체조경기장,,3,0.0,,5.0,,1.0,0.0,1.0
e_e002283,2306030004,e_e002283|2306030004,4,프롬 하와이 마곡역점,,11,0.0,,5.0,,1.0,206000.0,0.0
e_e002283,2306030005,e_e002283|2306030005,5,참숯 서서갈비 까치산역점,,11,0.0,,5.0,,1.0,60600.0,0.0
e_e002283,2306030006,e_e002283|2306030006,6,할머니 집,1150010300,22,0.0,,,,0.0,0.0,0.0
e_e002283,2306040001,e_e002283|2306040001,7,이디야커피 오류 남 부점,,11,0.0,,5.0,,1.0,4200.0,0.0
e_e002283,2306040002,e_e002283|2306040002,8,KSPO DOME 올림픽 체조경기장,,3,0.0,,5.0,,1.0,38000.0,0.0
e_e002283,2306040003,e_e002283|2306040003,9,집,4313010500,21,0.0,,,,0.0,0.0,0.0
