TRAVEL_ID,VISIT_AREA_ID,ACTIVITY_TYPE_CD,ACTIVITY_TYPE_SEQ,ACTIVITY_ETC,ACTIVITY_DTL,RSVT_YN,EXPND_SE,ADMISSION_SE
e_e000850,2306030003,1,0,,후라이드 반/양념 반 치킨;콜라 1병,N,1,
e_e000850,2306030004,1,0,,카페라떼;퀸 아망;아몬드 크로와상;더블 쇼콜라,N,1,
e_e000850,2306030006,1,0,,플랫화이트;카페라떼;크로와상,Y,1,
e_e000850,2306030002,3,0,,박물관에서 수원화성건축에 대한 다양한 자료들을 보며 역사공부를 하였다.,N,1,2
e_e000850,2306030007,3,0,,화성행궁 야간개장 관람,Y,1,2
e_e000850,2306030005,4,0,,,,,
e_e000852,2305200002,1,0,,뷔페 갈비 초밥 등,Y,4,
e_e000852,2305200003,1,0,,아메리카노,N,1,
e_e000852,2305200004,1,0,,자몽에이드 논슈페너,N,1,
e_e000852,2305200005,2,0,,티셔츠 브라탑,Y,1,
e_e000852,2305200003,4,1,,,,,
e_e000852,2305200005,4,1,,,,,
e_e000852,2305200004,5,1,,,,,
e_e000852,2305200003,5,2,,,,,
e_e000854,2305270004,1,0,,함박스테이크,N,1,
e_e000854,2305270005,1,0,,마라탕,N,1,
e_e000854,2305270002,1,1,,족발;모듬전,N,1,
e_e000854,2305270002,2,0,,술빵,N,1,
e_e000854,2305270003,3,0,,절 관람,N,5,2
e_e000854,2305270002,3,2,,시장체험,Y,5,1
e_e000856,2305240003,1,0,,껌,N,1,
e_e000856,2305240004,1,0,,수제버거;커피와 케이크,N,1,
e_e000856,2305250004,1,0,,커피,N,1,
e_e000856,2305250006,1,0,,샌드위치;샐러드;자몽에이드,N,1,
e_e000856,2305260001,1,0,,냉면,N,1,
e_e000856,2305260003,1,0,,낙지전골,N,1,
e_e000856,2305270001,1,0,,짬뽕;크림짬뽕;탕수육,N,1,
e_e000856,2305270003,1,0,,커피;케이크,N,1,
e_e000856,2305270004,1,0,,냉면,N,1,
e_e000856,2305240006,1,1,,돈까스,N,1,
e_e000856,2305250002,1,1,,갈비탕,N,1;2,
e_e000856,2305240007,1,2,,과자;음료수,N,1,
e_e000856,2305250001,1,2,,커피,N,2,
e_e000856,2305240006,1,3,,퀸아망(빵),N,1,
e_e000856,2305270004,1,3,,초코쉐이크,N,1,
e_e000856,2305260001,1,4,,커피;도넛,N,1,
e_e000856,2305240004,2,1,,목걸이,N,1,
e_e000856,2305260003,2,1,,마스크팩;젤리,N,1,
e_e000856,2305270003,2,1,,반팔상의,N,1,
e_e000856,2305270004,2,1,,파운드케이크,N,1,
e_e000856,2305260003,2,4,,반팔티,N,1,
e_e000856,2305250001,3,0,,추억의게임(공기놀이);박물관마을 내외부 관람,N,5,2
e_e000856,2305250002,3,0,,중명전 1층 관람-을사늑약이 체결된 비운의 장소임을 설명.,N,5,2
e_e000856,2305250005,3,0,,덕수궁 석조전 해설관람 예약해서 들었음.(40분소요),Y,1,2
e_e000856,2305240007,4,0,,,,,
e_e000856,2305250003,4,0,,,,,
e_e000856,2305250007,4,0,,,,,
e_e000856,2305250001,4,1,,,,,
e_e000856,2305250005,4,1,,,,,
e_e000856,2305240004,4,2,,,,,
e_e000856,2305240006,4,2,,,,,
e_e000856,2305260001,4,2,,,,,
e_e000856,2305260003,4,2,,,,,
e_e000856,2305270003,4,3,,,,,
e_e000856,2305250008,5,0,,,,,
e_e000856,2305260004,5,0,,,,,
e_e000856,2305240003,5,1,,,,,
e_e000856,2305240007,5,1,,,,,
e_e000856,2305240008,5,1,,,,,
e_e000856,2305250005,5,2,,,,,
e_e000856,2305270003,5,2,,,,,
e_e000856,2305240004,5,3,,,,,
e_e000856,2305260001,5,3,,,,,
e_e000856,2305240002,6,0,,버스탑승,Y,1,
e_e000856,2305260002,6,0,,영화관람 (통신사 무료 쿠폰 사용),Y,5,
e_e000856,2305270002,6,1,,캐리어보관,N,1,
e_e000856,2305240005,6,2,,숙소 체크인,Y,1,
e_e000856,2305270002,7,0,,,,,
e_e000859,2306010003,1,0,,새우버거세트,N,1,
e_e000859,2306020003,1,0,,브런치;치킨 샌드위치;도넛;커피,N,1,
e_e000859,2306020006,1,0,,복숭아자두스파클링,N,1,
e_e000859,2306020007,1,0,,새우버거 세트,N,1,
e_e000859,2306030003,1,0,,고등어구이;제육,N,1,
e_e000859,2306030004,1,0,,마카롱;커피;아이스티,N,1,
e_e000859,2306030005,1,1,,아이스크림;전병(선물구매),N,1,
e_e000859,2306030005,2,0,,속옷,N,1,
e_e000859,2306010003,2,1,,옷,N,5,
e_e000859,2306010004,3,0,,NCT DREAM 콘서트,Y,1,2
e_e000859,2306020004,3,0,,화장품 만들기 체험,Y,1,1
e_e000859,2306020005,3,0,,방탈출 체험,Y,1,1
e_e000859,2306020008,3,0,,NCT DREAM 콘서트,Y,5,2
e_e000859,2306020002,4,0,,,,,
e_e000859,2306030002,4,0,,,,,
e_e000859,2306030006,4,0,,,,,
e_e000859,2306010002,4,1,,,,,
e_e000859,2306030005,4,2,,,,,
e_e000859,2306020002,5,1,,,,,
e_e000859,2306010002,7,0,,,,,
e_e000859,2306030007,7,0,,,,,
e_e000861,2306030003,1,0,,생고기한마리세트;생목살;비빔냉면;누룽지탕;공기밥,N,1,
e_e000861,2306040002,1,0,,토마호크750g;청포도라임에이드;믹스드베리에이드;,N,1,
e_e000861,2306040003,1,0,,커피,N,1,
e_e000861,2306050001,1,0,,송편,N,1,
e_e000861,2306050004,1,0,,아이스크림,Y,2,
e_e000861,2306060002,1,0,,왕돈까스;우동,N,1,
e_e000861,2306040004,1,1,,라면;컵라면;단무지;물,Y,1,
e_e000861,2306050004,1,3,,김밥;유부초밥,Y,1,
e_e000861,2306050001,1,4,,커피,N,1,
e_e000861,2306050003,1,4,,잔치국수;소불고기덮밥,N,2,
e_e000861,2306050004,1,4,,탕후루,N,2,
e_e000861,2306050002,2,0,,속옷,Y,1,
e_e000861,2306050006,2,0,,김밥,Y,1,
e_e000861,2306060001,2,0,,쥬스,N,1,
e_e000861,2306060003,2,0,,구슬아이스크림,N,1,
e_e000861,2306050001,2,1,,전통시장 아이쇼핑(떡;기름떡볶이),N,5,
e_e000861,2306050003,2,1,,스폰지수세미;키체인,N,1,
e_e000861,2306050004,2,1,,열쇠고리;가방,N,5,
e_e000861,2306040005,2,2,,핫도그,N,1,
e_e000861,2306050006,2,2,,요거트;과자;음료,N,1,
e_e000861,2306060004,2,2,,커피;감자튀김,N,1,
e_e000861,2306040001,3,0,,동굴관람;보석찾기체험;,Y,1,1
e_e000861,2306040004,3,0,,물빛광장물놀이;한강공원산책,N,5,1
e_e000861,2306050005,3,0,,데이비드호크니&브리티쉬 팝 아트,N,1,2
e_e000861,2306030003,3,1,,아이 놀이방,N,5,2
e_e000861,2306050002,3,1,,이동중 광화문광장,N,5,1
e_e000861,2306060001,3,1,,남산케이블카,N,1,2
e_e000861,2306060003,3,1,,애니소풍,N,1,2
e_e000861,2306050003,3,2,,골드베렌의 100주년 생일기념전,N,1,2
e_e000861,2306050001,3,5,,노란풍선시티투어버스,Y,1,1
e_e000861,2306040001,4,1,,,,,
e_e000861,2306050002,4,2,,,,,
e_e000861,2306050004,4,2,,,,,
e_e000861,2306060001,4,2,,,,,
e_e000861,2306040004,4,3,,,,,
e_e000861,2306050001,4,3,,,,,
e_e000861,2306040005,5,0,,,,,
e_e000861,2306040003,5,1,,,,,
e_e000861,2306050006,5,1,,,,,
e_e000861,2306060004,7,1,,,,,
e_e000861,2306040003,7,3,,,,,
e_e000863,2305270002,1,0,,초밥,N,1,
e_e000863,2305280001,1,0,,고등어구이 2인분,Y,1,
e_e000863,2305280003,1,0,,커피와 케이크,N,1,
e_e000863,2305280004,1,0,,매운 오뎅 2개,Y,1,
e_e000863,2305280006,1,0,,비스켓;치킨,N,1,
e_e000863,2305290001,1,0,,고등어 조림,Y,1,
e_e000863,2305290003,1,0,,도넛,N,1,
e_e000863,2305290003,1,3,,커피,N,1,
e_e000863,2305280004,1,4,,씨앗 호떡2개;찐 옥수수 3개,N,1,
e_e000863,2305270002,1,5,,커피,N,1,
e_e000863,2305270002,2,1,,마이클코어스 가방 2개,N,1,
e_e000863,2305290003,2,1,,아이 쇼핑,N,5,
e_e000863,2305280004,2,5,,남성 속옷,N,1,
e_e000863,2305270002,2,6,,전자 시계;코털 정리기,N,1,
e_e000863,2305270002,2,7,,마스크;밴드,N,1,
e_e000863,2305270002,2,8,,유니클로 옷 2벌,N,1,
e_e000863,2305270002,3,2,,제네시스 전시장,Y,5,2
e_e000863,2305270002,3,9,,메르세데스 벤츠 전시장,Y,5,2
e_e000863,2305270002,3,10,,볼보 전시장,Y,5,2
e_e000863,2305270002,3,11,,BMW 전시장,Y,5,2
e_e000863,2305290002,4,0,,,,,
e_e000863,2305280005,4,1,,,,,
e_e000863,2305270002,4,3,,,,,
e_e000863,2305270003,5,0,,,,,
e_e000863,2305280002,5,0,,,,,
e_e000863,2305280007,5,0,,,,,
e_e000863,2305290002,5,1,,,,,
e_e000863,2305290003,5,2,,,,,
e_e000863,2305270002,5,4,,,,,
e_e000865,2305250002,1,0,,광어회,N,2,
e_e000865,2305250004,1,0,,맥주;컵라면,N,2,
e_e000865,2305260002,1,0,,해물칼국수,N,1,
e_e000865,2305260003,1,0,,카페라떼,N,1,
e_e000865,2305250003,4,0,,,,,
e_e000865,2305250002,5,1,,,,,
e_e000865,2305250004,5,1,,,,,
e_e000872,2306030003,1,0,,바베큐 과일,Y,4,
e_e000872,2306030002,3,0,,숲체험 자염현장체험 숲설명,Y,5,1
e_e000872,2306030003,3,5,,숲체험,Y,5,1
e_e000872,2306030002,4,2,,,,,
e_e000872,2306030003,4,3,,,,,
e_e000872,2306030002,5,1,,,,,
e_e000872,2306030003,5,1,,,,,
e_e000872,2306030003,6,2,,집에서 음식을 준비하여 갔습니다,Y,5,
e_e000875,2306100002,1,0,,물 500ml,N,1,
e_e000875,2306100006,1,0,,소고기짬뽕;공깃밥,N,1,
e_e000875,2306100008,1,0,,밀크쉐이크,N,1,
e_e000875,2306100008,1,1,,쿼터파운더 치즈 버거,N,1,
e_e000875,2306100007,3,0,,니트컴퍼니 13기 전시회 : 백지상태(白紙相態) 관람,Y,5,2
e_e000875,2306100005,4,0,,,,,
e_e000875,2306100004,7,1,,,,,
e_e000875,2306100009,7,1,,,,,
e_e000877,2305270001,1,0,,햄버거;감자튀김;치킨;치즈스틱;콜라,Y,1,
e_e000877,2305270002,1,0,,소고기 안심;등심;갈비살;된장찌개;밥;음료수;소주;맥주,N,1,
e_e000877,2305270003,1,0,,케이크3종류;빵 5가지;커피;루이보스티,N,1,
e_e000877,2305270001,2,1,,방수팩,Y,1,
e_e000877,2305270001,2,3,,여성 래쉬가드상의,Y,1,
e_e000877,2305260002,3,0,,시골 농촌 체험;개구리;물방개 등 관찰;텃밭가꾸기 등,N,5,1
e_e000877,2305270001,3,2,,워터파크 체험. 파도풀;유수풀 등 시설이용,Y,1,1
e_e000877,2305260002,4,1,,,,,
e_e000877,2305270003,4,1,,,,,
e_e000877,2305260002,5,2,,,,,
e_e000877,2305260002,6,3,,바베큐;술자리 등,N,5,
e_e000877,2305260002,6,4,,황토방 찜질 체험,N,5,
e_e000882,2305230003,1,0,,랩노쉬 프로틴 바나나맛과초코맛과 토익단어초콜릿도먹고 물도 구매했습니다.,Y,4,
e_e000882,2305230005,1,0,,연어베이글샌드;아아;토마토스프?베이글칩(먹고 넘 맛있어서 2봉지 더 샀음);서리태크림치즈,N,1,
e_e000882,2305230006,1,0,,바스크치즈케이크;아아;민트티,N,1,
e_e000882,2305230007,1,1,,컵누들 찜닭맛과짜장맛,N,1,
e_e000882,2305230002,6,0,,운동,N,5,
e_e000882,2305230004,6,0,,공부,N,5,
e_e000883,2306010009,1,0,,캔맥주. 홈런볼과자,Y,2,
e_e000883,2306020003,1,0,,치즈알밥,N,1,
e_e000883,2306020004,1,0,,카멜커피,N,1,
e_e000883,2306020006,1,0,,물;목캔디,Y,1,
e_e000883,2306010005,1,1,,티와 샌드위치,N,1,
e_e000883,2306010007,1,1,,탄탄면,N,1,
e_e000883,2306010009,1,2,,호탤조식,Y,4,
e_e000883,2306020003,1,2,,롤케익,N,4,
e_e000883,2306010007,2,0,,네일스티커;상처밴드,N,1,
e_e000883,2306020001,2,0,,물집방집밴드,N,1,
e_e000883,2306020005,2,1,,아이쇼핑,N,5,
e_e000883,2306010005,4,0,,,,,
e_e000883,2306010006,4,0,,,,,
e_e000883,2306020005,4,0,,,,,
e_e000883,2306020002,4,1,,,,,
e_e000883,2306010004,5,0,,,,,
e_e000883,2306020002,5,0,,,,,
e_e000883,2306010009,5,1,,,,,
e_e000883,2306010005,5,2,,,,,
e_e000883,2306010002,99,0,,,,,
e_e000883,2306010003,99,0,,,,,
e_e000886,2306060003,1,0,,바닐라라떼,N,1,
e_e000886,2306060004,2,0,,손톱깍이(미니);미끄럼방지칫솔꽂이;단색테이블보,N,1,
e_e000886,2306060004,2,2,,레드페이스 티,N,1,
e_e000886,2306060002,3,0,,유실수원;토피어리원;호습성식물원;한국의소나무원,N,1,2
e_e000886,2306060002,3,3,,물방울온실,N,5,2
e_e000886,2306060002,3,4,,물향기산림전시관,N,5,2
e_e000886,2306060002,4,1,,,,,
e_e000886,2306060004,4,1,,,,,
e_e000886,2306060003,5,1,,,,,
e_e000886,2306060002,5,2,,,,,
e_e000889,2306030003,1,0,,피자,N,2,
e_e000889,2306030004,1,0,,소세지 로제 파스타 / 맥주 / 오뎅탕,N,1,
e_e000889,2306030005,1,0,,골뱅이 무침 막걸리 해물파전,N,1,
e_e000889,2306030006,1,0,,닭발 소주,N,1,
e_e000889,2306030003,4,1,,,,,
e_e000889,2306030003,5,2,,,,,
e_e000902,2305240006,1,0,,족발 무한리필;술,Y,1,
e_e000902,2305250003,1,0,,닭강정 대자,N,1,
e_e000902,2305260002,1,0,,조개 무한리필;술,Y,1,
e_e000902,2305240004,2,1,,닭강정;오뎅;빵,Y,5,
e_e000902,2305240002,4,0,,,,,
e_e000902,2305240003,4,0,,,,,
e_e000902,2305250002,4,1,,,,,
e_e000902,2305260001,4,1,,,,,
e_e000902,2305240004,4,2,,,,,
e_e000902,2305240005,5,0,,,,,
e_e000902,2305250001,5,0,,,,,
e_e000902,2305250002,5,0,,,,,
e_e000902,2305260001,5,0,,,,,
e_e000902,2305240002,5,1,,,,,
e_e000902,2305250001,7,1,,,,,
e_e000906,2306050004,1,0,,조개;소고기;양고기,Y,4,
e_e000906,2306060001,1,0,,커피와 케이크,N,1,
e_e000906,2306050002,2,0,,조개,N,1,
e_e000906,2306060002,2,0,,바지,N,1,
e_e000906,2306060001,4,1,,,,,
e_e000906,2306050003,4,2,,,,,
e_e000906,2306050003,5,0,,,,,
e_e000906,2306050004,5,1,,,,,
e_e000907,2305270001,1,0,,삼겹살,N,4,
e_e000907,2305270003,1,0,,버섯 쉬림프 크림 파스타;가리비 관자 오일 파스타,N,1,
e_e000907,2305280002,1,0,,월남쌈;갈비;밀푀유나베;버섯버터구이,N,4,
e_e000907,2305280003,1,0,,눈꽃빙수 (캔모아빙수),N,1,
e_e000907,2305290003,1,0,,바지락칼국수,N,1,
e_e000907,2305260004,1,2,,누가바2;월드콘,N,1,
e_e000907,2305280002,1,2,,소금빵3개,N,2,
e_e000907,2305270003,1,3,,아메리카노;찹쌀꽈배기;찹쌀핫도그,N,2,
e_e000907,2305280001,3,0,,앤드엣 터프팅공방 /  터프팅 키링제작 체험,Y,1,1
e_e000907,2305280003,3,2,,유퀴즈 촬영지 구경,N,5,2
e_e000907,2305260004,4,1,,,,,
e_e000907,2305280001,4,1,,,Y,,
e_e000907,2305270002,5,0,,,,,
e_e000907,2305280005,5,0,,,,,
e_e000907,2305270001,5,1,,,,,
e_e000907,2305280002,5,1,,,,,
e_e000907,2305280003,5,1,,,,,
e_e000907,2305270003,5,2,,,,,
e_e000907,2305280001,5,2,,,Y,,
e_e000907,2305260002,7,0,,,,,
e_e000907,2305260006,7,0,,,,,
e_e000907,2305290004,7,0,,,,,
e_e000907,2305290005,7,0,,,,,
e_e000910,2305260005,1,0,,크림라떼,N,1,
e_e000910,2305260006,1,0,,엄마표삼겹살,N,4,
e_e000910,2305260007,1,0,,순대;고구마튀김;떡볶이,Y,1,
e_e000910,2305260009,2,0,,오늘의커피;카스텔라,Y,1,
e_e000910,2305260008,2,1,,모히또;모구모구(포도),N,1,
e_e000910,2305260003,4,2,,,,,
e_e000910,2305260004,5,0,,,,,
e_e000910,2305260006,5,1,,,,,
e_e000910,2305260007,5,1,,,,,
e_e000910,2305260003,6,0,,플로깅,N,5,
e_e000910,2305260004,6,1,,화장실이용 및 프린트,N,5,
e_e000910,2305260010,7,0,,,,,
e_e000914,2306030003,1,0,,참기름막국수;육전,N,1,
e_e000914,2306030004,1,0,,마롱슈페너,N,1,
e_e000914,2306030006,1,0,,버블티,Y,1,
e_e000914,2306030002,2,0,,고양이 간식(습식캔과 캣그라스);고양이 장난감,N,1,
e_e000914,2306030002,3,1,,고양이 그림 그리기랑 구경하기,N,5,2
e_e000914,2306030006,4,2,,,,,
e_e000917,2305280003,1,0,,냉면;낙지덮밥,N,1,
e_e000917,2305280004,1,0,,도넛;커피;음료,N,1,
e_e000917,2305280006,1,0,,회,N,1,
e_e000917,2305290001,1,0,,김치찌개,N,1,
e_e000917,2305290003,1,0,,닭꼬치 스콘,N,1,
e_e000917,2305290004,1,0,,치킨한강라면,N,1;2,
e_e000917,2305290005,1,0,,냉밀면수육국밥,N,1,
e_e000917,2305280003,1,1,,햄버거,N,2,
e_e000917,2305280004,2,1,,아이쇼핑,N,5,
e_e000917,2305290003,3,1,,행복의순간들전시관람,N,5,2
e_e000917,2305290002,4,0,,,,,
e_e000917,2305290004,4,1,,,,,
e_e000917,2305280002,5,0,,,,,
e_e000917,2305280007,5,0,,,,,
e_e000917,2305280005,7,0,,,,,
e_e000917,2305280002,7,1,,,,,
e_e000919,2305240003,1,0,,제육쌈밥,N,1,
e_e000919,2305240005,1,2,,편백찜,N,1,
e_e000919,2305240004,3,0,,둘래길 산책,N,5,2
e_e000930,2305250006,1,0,,돼지고사리 솥밥,N,1,
e_e000930,2305250007,1,0,,올디스타코;메가밤스낵,Y,2,
e_e000930,2305250008,1,0,,피스타치오 케이크;호우시절 핫;호우시절 아이스,N,1,
e_e000930,2305250009,1,0,,프루타 과일 도시락,N,2,
e_e000930,2305260001,1,0,,잠봉버터 샌드위치 베이글;아이스 아메리카노,Y,1,
e_e000930,2305260003,1,0,,아이스 블랙아인슈페너,N,1,
e_e000930,2305250002,1,2,,아인슈페너 아이스,N,1,
e_e000930,2305250004,1,4,,아이스아메리카노,Y,2,
e_e000930,2305250003,3,0,,네일,Y,1,1
e_e000930,2305260002,4,0,,,,,
e_e000930,2305250008,4,1,,,,,
e_e000930,2305250007,4,4,,,,,
e_e000930,2305250005,5,1,,,,,
e_e000930,2305250009,5,1,,,,,
e_e000930,2305260002,5,1,,,,,
e_e000930,2305250007,5,3,,,,,
e_e000930,2305250004,6,1,,카드 패널,Y,5,
e_e000930,2305250010,7,0,,,,,
e_e000930,2305250012,7,0,,,,,
e_e000930,2305250013,7,0,,,,,
e_e000930,2305260006,7,0,,,,,
e_e000930,2305250011,7,1,,,,,
e_e000930,2305260005,7,2,,,,,
e_e000932,2306030004,1,0,,쇼콜라 아몬드1;퍼르아메리카노2;아몬드쑥라떼1;카스테라케이크1,N,1,
e_e000932,2306030007,1,0,,석쇠불고기 쌈밥정식,N,1,
e_e000932,2306030003,1,1,,동치미국수 1개;열무국수 1개;비빔국수 2개;만두 반/반 2판,N,1,
e_e000932,2306030005,1,1,,군밤;옥수수,N,1,
e_e000932,2306030005,3,2,,바이킹,Y,1,1
e_e000932,2306030006,4,0,,,,,
e_e000935,2305270004,1,0,,만둣국;손만두;칼국수,N,1,
e_e000935,2305270005,1,0,,껌;소떡소떡;구슬아이스크림,Y,1,
e_e000935,2305280002,1,0,,콩국수;순두부,N,1,
e_e000935,2305280006,1,0,,쿠키;샌드위치;핫초코,N,1,
e_e000935,2305280007,1,0,,정식,N,1,
e_e000935,2305290001,1,0,,돈까스;어묵우동,Y,1,
e_e000935,2305290002,1,0,,소떡소떡;회오리감자,N,1,
e_e000935,2305270006,2,0,,저녁거리 구매,N,1,
e_e000935,2305280001,3,0,,어린이박물관 체험,Y,5,1
e_e000935,2305280004,3,0,,어린이박물관 체험,Y,5,1
e_e000935,2305280005,3,0,,가구공방;그릇공방;철물공방,Y,5,2
e_e000935,2305290001,3,1,,어린이체험관 직업체험,Y,1,1
e_e000935,2305270003,3,3,,산림박물관 및 온실 관람,Y,1,2
e_e000935,2305270003,4,0,,,,,
e_e000935,2305270003,5,1,,,,,
e_e000935,2305280001,6,1,,주차,Y,1,
e_e000935,2305280003,6,1,,주차,N,5,
e_e000935,2305280008,6,1,,주차,N,1,
e_e000935,2305290001,6,2,,주차,Y,1,
e_e000935,2305270003,6,4,,주차,Y,1,
e_e000935,2305270003,7,2,,,,,
e_e000936,2306010005,1,0,,소갈비;냉면;소주,Y,1,
e_e000936,2306010006,1,0,,커피;캐모마일티;솔티피칸휘낭시에,N,1,
e_e000936,2306020001,1,0,,짜글이,N,1,
e_e000936,2306010004,1,1,,맥주;과자,Y,1,
e_e000936,2306010003,4,0,,,,,
e_e000936,2306010008,4,0,,,,,
e_e000936,2306010002,5,0,,,,,
e_e000936,2306010004,5,0,,,,,
e_e000936,2306010007,6,1,,포켓볼,N,1,
e_e000938,2305280002,1,1,,자장면 돈가스 제육볶음,N,4,
e_e000942,2306030006,1,0,,고기 닭갈비 오뎅탕 음료 라면 과자 술,Y,4,
e_e000942,2306030003,1,1,,만둣국;칼만두국;비빔냉면;비빔국수,N,1,
e_e000942,2306040001,1,1,,베이커리와 요거트스무디 청귤에이드,N,1,
e_e000942,2306030002,2,0,,고기와 닭갈비 음료및 주류 과자 등,N,1,
e_e000942,2306030004,2,0,,슬러시,N,1,
e_e000942,2306030004,4,1,,,,,
e_e000942,2306030006,4,2,,,,,
e_e000942,2306040001,4,3,,,,,
e_e000942,2306030006,5,1,,,,,
e_e000942,2306040001,5,2,,,,,
e_e000942,2306030004,5,3,,,,,
e_e000946,2305260005,1,0,,키위라임블렌디드,N,1,
e_e000946,2305260009,1,0,,A 돼지모둠 무한리필,N,1,
e_e000946,2305260010,1,0,,와플컵 더블레귤러,Y,1,
e_e000946,2305270003,1,0,,참깨 연두부 샐러드;기본텐동,Y,1,
e_e000946,2305270005,1,0,,하동 호지 밀크티;타로 밀크티,Y,1,
e_e000946,2305280001,1,0,,돌체라떼;트리플 크로크무슈;파푸아뉴 리저브 커피,N,1,
e_e000946,2305280002,1,0,,트러블버거 세트;블루 치즈 어니언 버거,N,1,
e_e000946,2305280004,1,0,,와리꼬 소바;튀김소바,N,2,
e_e000946,2305290001,1,0,,돈까스,N,1,
e_e000946,2305290002,1,0,,교토라떼;스페니쉬라떼,N,1,
e_e000946,2305270008,1,1,,쌀국수;분짜;새우튀김롤,N,1,
e_e000946,2305290003,1,1,,A세트;새우샤오마이,N,1,
e_e000946,2305260006,1,4,,한솔비빔냉면+찐만두;한솔물냉면+찐만두,N,1;2,
e_e000946,2305260007,2,0,,카카오캐릭터 인형 및 인테리어 소품 구경,N,5,
e_e000946,2305270008,2,0,,선글라스;옷;가방,N,5,
e_e000946,2305260006,2,2,,향수;옷;디즈니 팝업 구경,N,5,
e_e000946,2305270004,3,0,,센카 신제품 소개 팝업 구경 및 센제품 체험,Y,5,1
e_e000946,2305280005,3,0,,선릉과정릉 구경,N,1,2
e_e000946,2305270006,3,1,,탬버린즈 팝업 구경,Y,5,2
e_e000946,2305270002,3,2,,바이오더마 미셀라 클렌징 랩 팝업스토어 구경 및 신제품체험,Y,5,1
e_e000946,2305270008,3,2,,토마 뵈유 : Chat de paris,N,5,2
e_e000946,2305260006,3,5,,어린왕자의 여정,Y,5,2
e_e000946,2305260006,4,0,,,,,
e_e000946,2305270002,4,1,,,,,
e_e000946,2305270004,4,1,,,,,
e_e000946,2305280005,4,1,,,,,
e_e000946,2305270006,4,2,,,,,
e_e000946,2305270008,4,3,,,,,
e_e000946,2305280003,5,0,,,,,
e_e000946,2305280006,5,0,,,,,
e_e000946,2305270005,5,1,,,Y,,
e_e000946,2305260003,99,0,,,,,
e_e000946,2305260004,99,0,,,,,
e_e000946,2305270001,99,0,,,,,
e_e000946,2305270007,99,0,,,,,
e_e000946,2305290004,99,0,,,,,
e_e000946,2305290005,99,0,,,,,
e_e000946,2305260002,99,6,,,,,
e_e000947,2306070003,1,0,,한우생갈비;한우이동갈비;된장찌개,N,1,
e_e000947,2306070006,1,0,,아메리카노;말차라떼,N,1,
e_e000947,2306070008,1,0,,물막국수;비빔막국수;도토리전,Y,1,
e_e000947,2306080003,1,0,,더덕자반정식,N,1,
e_e000947,2306080002,2,1,,단팥빵,N,1,
e_e000947,2306070002,3,1,,온천,N,1,1
e_e000947,2306070004,4,0,,,,,
e_e000947,2306070005,4,0,,,,,
e_e000947,2306070007,4,0,,,,,
e_e000947,2306080002,4,0,,,,,
e_e000949,2305290004,1,0,,과일 주스,N,1,
e_e000949,2305290003,1,1,,돈까스;연어롤,N,1,
e_e000949,2305290003,2,0,,장난감자동차,N,5,
e_e000949,2305290004,3,1,,아쿠아리움 관람,Y,1,2
e_e000949,2305290004,3,2,,별마당도서관 구경,N,5,2
e_e000949,2305290003,4,2,,,,,
e_e000950,2306030002,1,0,,바베큐,Y,2,
e_e000950,2306040001,1,0,,몰냉면;비빔냉면;동동주;완자;편육,N,1,
e_e000950,2306040002,1,0,,아이스커피,N,2,
e_e000950,2306040002,2,1,,키링,N,5,
e_e000950,2306030002,3,4,,올챙이 잡기,N,5,1
e_e000950,2306030002,4,2,,,,,
e_e000950,2306040002,4,2,,,,,
e_e000950,2306030002,5,3,,,,,
e_e000950,2306040002,5,3,,,,,
e_e000951,2306080002,1,0,,안심돈까+새우튀김,Y,1,
e_e000951,2306080009,1,0,,명동칼국수 만두,N,1,
e_e000951,2306090002,1,0,,아메리카노 크로와상,N,1,
e_e000951,2306090004,1,0,,즉석우동,N,1,
e_e000951,2306090006,1,0,,아메리카노,N,1,
e_e000951,2306090007,1,0,,푸라닭 마요치킨,N,1,
e_e000951,2306080004,1,1,,아이스아메리카노,N,1,
e_e000951,2306080005,1,1,,아메리카노,N,1,
e_e000951,2306090005,2,0,,시장과일 음식 구경,N,5,
e_e000951,2306090003,3,0,,서대문형무소 관람,N,1,2
e_e000951,2306100002,3,0,,놀이기구;팬더보기,Y,5,2
e_e000951,2306080007,3,1,,장소의순환 무료전시 관람,N,5,2
e_e000951,2306080003,4,0,,,,,
e_e000951,2306080008,4,0,,,,,
e_e000951,2306090001,4,0,,,,,
e_e000951,2306090007,4,2,,,,,
e_e000951,2306080004,5,0,,,,,
e_e000951,2306080005,5,0,,,,,
e_e000951,2306080010,5,0,,,,,
e_e000951,2306090002,5,1,,,,,
e_e000951,2306090006,5,1,,,,,
e_e000951,2306090007,5,1,,,,,
e_e000951,2306080006,99,1,,,,,
e_e000955,2305270002,1,0,,피자;하이볼;맥주;콜라,Y,1,
e_e000955,2305270003,1,0,,커피;타르트;브라우니,N,1,
e_e000955,2305270006,1,0,,하이볼;전복내장파스타;해물라면;고등어회;숙성모듬회;조개탕;회무침,Y,1,
e_e000955,2305270004,3,0,,범죄도시3 영화관람,Y,1,2
e_e000955,2305270007,3,0,,볼링,N,5,1
e_e000955,2305270005,6,0,,아로마마사지관리,Y,1,
e_e000956,2305240003,1,0,,샐러드 &브레드 소스  오리엔탈 자몽시저,N,1,
e_e000956,2305240005,1,0,,딸기 젤라또라떼,N,1,
