TRAVEL_ID,TRIP_ID,START_VISIT_AREA_ID,END_VISIT_AREA_ID,START_DT_MIN,END_DT_MIN,MVMN_CD_1,MVMN_CD_2
e_e004463,2307020004,,2307020004,,2023-07-02 12:30,13,
e_e004463,2307020005,,2307020005,,2023-07-02 13:00,15,
e_e004463,2307020006,,2307020006,,2023-07-02 01:30,15,
e_e004463,2307020007,,2307020007,,2023-07-02 13:30,15,
e_e004463,2307020008,,2307020008,,2023-07-02 14:00,13,
e_e004463,2307020009,,2307020009,,2023-07-02 14:00,15,
e_e004463,2307020010,,2307020010,,2023-07-02 03:30,15,
e_e004463,2307020011,,2307020011,,2023-07-02 16:30,13,
e_e004463,2307020012,,2307020012,,2023-07-02 17:00,13,
e_e004463,2307020013,,2307020013,,2023-07-02 17:00,15,
e_e004463,2307020014,,2307020014,,2023-07-02 17:00,15,
e_e004463,2307020015,,2307020015,,2023-07-02 18:30,15,
e_e004464,2307170001,2307170001,,2023-07-17 11:30,,,
e_e004464,2307170002,,2307170002,,2023-07-17 11:30,1,
e_e004464,2307170003,,2307170003,,2023-07-17 14:30,7,
e_e004464,2307170004,,2307170004,,2023-07-17 15:00,5,
e_e004464,2307170005,,2307170005,,2023-07-17 15:30,15,
e_e004464,2307170006,,2307170006,,2023-07-17 16:30,15,
e_e004464,2307170007,,2307170007,,2023-07-17 17:30,15,
e_e004464,2307170008,,2307170008,,2023-07-17 18:30,15,
e_e004464,2307170009,,2307170009,,2023-07-17 19:00,15,
e_e004464,2307170010,,2307170010,,2023-07-17 20:00,15,
e_e004464,2307180001,,2307180001,,2023-07-18 10:30,5,
e_e004464,2307180002,,2307180002,,2023-07-18 11:00,15,
e_e004464,2307180003,,2307180003,,2023-07-18 12:30,5,
e_e004464,2307180004,,2307180004,,2023-07-18 13:00,15,
e_e004464,2307180005,,2307180005,,2023-07-18 13:30,15,
e_e004464,2307180006,,2307180006,,2023-07-18 13:30,15,
e_e004464,2307180007,,2307180007,,2023-07-18 16:30,7,
e_e004464,2307180008,,2307180008,,2023-07-18 17:00,1,
e_e004466,2307020001,2307020001,,2023-07-02 14:30,,,
e_e004466,2307020002,,2307020002,,2023-07-02 15:00,1,
e_e004466,2307020003,,2307020003,,2023-07-02 16:00,7,
e_e004466,2307020004,,2307020004,,2023-07-02 16:00,5,
e_e004466,2307020005,,2307020005,,2023-07-02 16:30,15,
e_e004466,2307020006,,2307020006,,2023-07-02 17:00,15,
e_e004466,2307020007,,2307020007,,2023-07-02 17:30,15,
e_e004466,2307020008,,2307020008,,2023-07-02 18:00,15,
e_e004466,2307020009,,2307020009,,2023-07-02 21:30,15,
e_e004466,2307020010,,2307020010,,2023-07-02 21:30,15,
e_e004466,2307020011,,2307020011,,2023-07-02 22:00,15,
e_e004466,2307030001,,2307030001,,2023-07-03 11:30,15,
e_e004466,2307030002,,2307030002,,2023-07-03 12:00,13,
e_e004466,2307030003,,2307030003,,2023-07-03 13:00,4,
e_e004466,2307030004,,2307030004,,2023-07-03 15:00,8,
e_e004466,2307030005,,2307030005,,2023-07-03 15:30,2,
e_e004468,2307220001,2307220001,,2023-07-22 11:30,,,
e_e004468,2307220002,,2307220002,,2023-07-22 22:30,1,
e_e004468,2307220003,,2307220003,,2023-07-22 12:30,1,
e_e004468,2307220004,,2307220004,,2023-07-22 15:00,1,
e_e004468,2307220005,,2307220005,,2023-07-22 16:30,1,
e_e004468,2307220006,,2307220006,,2023-07-22 19:30,1,
e_e004472,2307060001,2307060001,,2023-07-06 11:00,,,
e_e004472,2307060002,,2307060002,,2023-07-06 17:30,5,
e_e004472,2307060003,,2307060003,,2023-07-06 12:30,5,
e_e004472,2307060004,,2307060004,,2023-07-06 13:00,15,
e_e004472,2307060005,,2307060005,,2023-07-06 13:30,15,
e_e004472,2307060007,,2307060007,,2023-07-06 15:00,15,
e_e004472,2307060008,,2307060008,,2023-07-06 15:30,15,
e_e004473,2307150001,2307150001,,2023-07-15 06:30,,,
e_e004473,2307150002,,2307150002,,2023-07-15 09:00,5,13
e_e004473,2307150003,,2307150003,,2023-07-15 21:00,11,
e_e004473,2307160001,,2307160001,,2023-07-16 13:00,5,13
e_e004473,2307160002,,2307160002,,2023-07-16 14:00,15,
e_e004473,2307160003,,2307160003,,2023-07-16 15:00,13,15
e_e004473,2307160004,,2307160004,,2023-07-16 17:30,14,15
e_e004473,2307160005,,2307160005,,2023-07-16 19:00,4,15
e_e004473,2307160006,,2307160006,,2023-07-16 19:30,15,
e_e004473,2307160007,,2307160007,,2023-07-16 23:00,5,15
e_e004473,2307160008,,2307160008,,2023-07-16 21:30,12,15
e_e004479,2307010001,2307010001,,2023-07-01 14:30,,,
e_e004479,2307010002,,2307010002,,2023-07-01 15:30,1,
e_e004479,2307010003,,2307010003,,2023-07-01 20:00,1,
e_e004479,2307010004,,2307010004,,2023-07-01 17:00,1,
e_e004482,2307010001,2307010001,,2023-07-01 08:30,,,
e_e004482,2307010002,,2307010002,,2023-07-01 08:00,1,
e_e004482,2307010003,,2307010003,,2023-07-01 21:30,1,
e_e004485,2307060001,2307060001,,2023-07-06 09:00,,,
e_e004485,2307060002,,2307060002,,2023-07-06 11:00,1,
e_e004485,2307060003,,2307060003,,2023-07-06 12:30,1,
e_e004485,2307060004,,2307060004,,2023-07-06 13:30,15,
e_e004485,2307060005,,2307060005,,2023-07-06 14:30,15,
e_e004485,2307060009,,2307060009,,2023-07-06 16:30,15,
e_e004485,2307060010,,2307060010,,2023-07-06 16:00,5,13
e_e004485,2307070001,,2307070001,,2023-07-07 11:00,15,
e_e004485,2307070002,,2307070002,,2023-07-07 16:30,7,1
e_e004486,2307020001,2307020001,,2023-07-02 11:00,,,
e_e004486,2307020002,,2307020002,,2023-07-02 12:30,1,
e_e004486,2307020003,,2307020003,,2023-07-02 13:30,15,
e_e004486,2307020004,,2307020004,,2023-07-02 17:30,1,
e_e004488,2307030001,2307030001,,2023-07-03 10:00,,,
e_e004488,2307030002,,2307030002,,2023-07-03 21:30,13,
e_e004488,2307030003,,2307030003,,2023-07-03 10:30,4,
e_e004488,2307030004,,2307030004,,2023-07-03 11:30,6,
e_e004488,2307030005,,2307030005,,2023-07-03 11:30,6,
e_e004488,2307030006,,2307030006,,2023-07-03 14:00,15,
e_e004488,2307030007,,2307030007,,2023-07-03 15:00,15,
e_e004488,2307030008,,2307030008,,2023-07-03 16:00,15,
e_e004488,2307030009,,2307030009,,2023-07-03 17:00,15,
e_e004488,2307030010,,2307030010,,2023-07-03 19:00,15,
e_e004488,2307030011,,2307030011,,2023-07-03 21:30,6,
e_e004489,2307280001,2307280001,,2023-07-28 13:00,,,
e_e004489,2307280002,,2307280002,,2023-07-28 23:30,1,
e_e004489,2307280003,,2307280003,,2023-07-28 14:30,1,
e_e004489,2307280004,,2307280004,,2023-07-28 17:00,1,
e_e004489,2307280005,,2307280005,,2023-07-28 17:30,1,
e_e004489,2307280006,,2307280006,,2023-07-28 18:00,1,
e_e004489,2307280007,,2307280007,,2023-07-28 18:30,1,
e_e004489,2307280008,,2307280008,,2023-07-28 20:00,1,
e_e004489,2307280009,,2307280009,,2023-07-28 20:30,1,
e_e004489,2307290001,,2307290001,,2023-07-29 13:00,1,
e_e004489,2307290002,,2307290002,,2023-07-29 15:30,1,
e_e004489,2307290003,,2307290003,,2023-07-29 16:00,1,
e_e004489,2307290004,,2307290004,,2023-07-29 17:30,1,
e_e004489,2307290005,,2307290005,,2023-07-29 18:00,1,
e_e004489,2307290006,,2307290006,,2023-07-29 21:00,1,
e_e004489,2307290007,,2307290007,,2023-07-29 23:30,1,
e_e004499,2307290001,2307290001,,2023-07-29 11:00,,,
e_e004499,2307290002,,2307290002,,2023-07-29 12:00,5,1
e_e004499,2307290003,,2307290003,,2023-07-29 14:30,1,
e_e004499,2307290004,,2307290004,,2023-07-29 19:00,5,15
e_e004503,2307020001,2307020001,,2023-07-02 11:30,,,
e_e004503,2307020002,,2307020002,,2023-07-02 12:00,1,
e_e004503,2307020003,,2307020003,,2023-07-02 13:00,1,
e_e004503,2307020004,,2307020004,,2023-07-02 14:30,1,
e_e004503,2307020005,,2307020005,,2023-07-02 15:30,1,
e_e004503,2307020006,,2307020006,,2023-07-02 19:30,1,
e_e004505,2307300001,2307300001,,2023-07-30 11:00,,,
e_e004505,2307300002,,2307300002,,2023-07-30 11:30,13,5
e_e004505,2307300003,,2307300003,,2023-07-30 12:30,15,
e_e004505,2307300004,,2307300004,,2023-07-30 13:00,15,15
e_e004505,2307300005,,2307300005,,2023-07-30 13:30,15,15
e_e004505,2307300006,,2307300006,,2023-07-30 16:00,5,
e_e004505,2307300007,,2307300007,,2023-07-30 16:00,15,15
e_e004505,2307300008,,2307300008,,2023-07-30 00:30,13,
e_e004506,2308050001,2308050001,,2023-08-05 09:00,,,
e_e004506,2308050002,,2308050002,,2023-08-05 10:00,2,
e_e004506,2308050003,,2308050003,,2023-08-05 11:00,2,
e_e004506,2308050004,,2308050004,,2023-08-05 12:00,2,
e_e004506,2308050005,,2308050005,,2023-08-05 13:00,15,
e_e004506,2308050006,,2308050006,,2023-08-05 16:00,15,
e_e004506,2308060001,,2308060001,,2023-08-06 10:30,2,
e_e004506,2308060002,,2308060002,,2023-08-06 15:30,2,
e_e004510,2307290001,2307290001,,2023-07-29 09:00,,,
e_e004510,2307290002,,2307290002,,2023-07-29 09:30,1,
e_e004510,2307290003,,2307290003,,2023-07-29 13:00,1,
e_e004510,2307290004,,2307290004,,2023-07-29 14:30,1,
e_e004510,2307290005,,2307290005,,2023-07-29 15:00,1,
e_e004510,2307290006,,2307290006,,2023-07-29 17:00,1,
e_e004510,2307290007,,2307290007,,2023-07-29 19:00,1,
e_e004510,2307290008,,2307290008,,2023-07-29 20:30,1,
e_e004510,2307300001,,2307300001,,2023-07-30 11:30,1,
e_e004510,2307300002,,2307300002,,2023-07-30 19:00,1,
e_e004510,2307300003,,2307300003,,2023-07-30 22:00,1,
e_e004511,2307200001,2307200001,,2023-07-20 07:30,,,
e_e004511,2307200003,,2307200003,,2023-07-20 09:00,5,13
e_e004511,2307200004,,2307200004,,2023-07-20 10:00,13,
e_e004511,2307200005,,2307200005,,2023-07-20 10:30,15,
e_e004511,2307200006,,2307200006,,2023-07-20 11:30,15,
e_e004511,2307200007,,2307200007,,2023-07-20 15:30,13,
e_e004511,2307200008,,2307200008,,2023-07-20 14:30,15,
e_e004511,2307200009,,2307200009,,2023-07-20 17:30,5,13
e_e004515,2307020001,2307020001,,2023-07-02 10:30,,,
e_e004515,2307020002,,2307020002,,2023-07-02 12:00,5,
e_e004515,2307020004,,2307020004,,2023-07-02 23:00,5,
e_e004515,2307020005,,2307020005,,2023-07-02 14:00,15,
e_e004515,2307020006,,2307020006,,2023-07-02 14:30,15,
e_e004515,2307020007,,2307020007,,2023-07-02 16:30,15,
e_e004515,2307020008,,2307020008,,2023-07-02 18:00,15,15
e_e004520,2307210001,2307210001,,2023-07-21 17:30,,,
e_e004520,2307210002,,2307210002,,2023-07-21 18:30,5,
e_e004520,2307210003,,2307210003,,2023-07-21 21:00,1,
e_e004520,2307210004,,2307210004,,2023-07-21 23:30,1,
e_e004525,2307090001,2307090001,,2023-07-09 08:00,,,
e_e004525,2307090002,,2307090002,,2023-07-09 09:00,1,
e_e004525,2307090003,,2307090003,,2023-07-09 10:30,1,
e_e004525,2307090004,,2307090004,,2023-07-09 12:00,1,
e_e004525,2307090005,,2307090005,,2023-07-09 12:30,1,
e_e004525,2307090006,,2307090006,,2023-07-09 15:00,1,
e_e004547,2307080001,2307080001,,2023-07-08 12:00,,,
e_e004547,2307080002,,2307080002,,2023-07-08 12:30,1,
e_e004547,2307080003,,2307080003,,2023-07-08 14:00,1,
e_e004547,2307080004,,2307080004,,2023-07-08 17:30,1,
e_e004547,2307080005,,2307080005,,2023-07-08 22:00,1,
e_e004548,2307080001,2307080001,,2023-07-08 06:00,,,
e_e004548,2307080002,,2307080002,,2023-07-08 07:00,13,
e_e004548,2307080003,,2307080003,,2023-07-08 08:00,12,
e_e004548,2307080004,,2307080004,,2023-07-08 10:30,12,
e_e004548,2307080005,,2307080005,,2023-07-08 11:30,5,
e_e004548,2307080006,,2307080006,,2023-07-08 14:30,5,13
e_e004548,2307080007,,2307080007,,2023-07-08 15:30,14,
e_e004548,2307080008,,2307080008,,2023-07-08 16:00,14,
e_e004548,2307080009,,2307080009,,2023-07-08 19:00,5,
e_e004548,2307080010,,2307080010,,2023-07-08 22:30,1,
e_e004548,2307080011,,2307080011,,2023-07-08 00:00,1,
e_e004548,2307090001,,2307090001,,2023-07-09 11:30,1,5
e_e004548,2307090002,,2307090002,,2023-07-09 16:30,5,
e_e004548,2307090003,,2307090003,,2023-07-09 16:00,5,
e_e004548,2307090004,,2307090004,,2023-07-09 19:30,12,
e_e004548,2307090005,,2307090005,,2023-07-09 20:30,12,
e_e004548,2307090006,,2307090006,,2023-07-09 21:00,13,
e_e004549,2307220001,2307220001,,2023-07-22 11:30,,,
e_e004549,2307220002,,2307220002,,2023-07-22 20:00,1,
e_e004549,2307220003,,2307220003,,2023-07-22 12:00,1,
e_e004549,2307220004,,2307220004,,2023-07-22 13:00,1,
e_e004549,2307220005,,2307220005,,2023-07-22 14:00,1,
e_e004549,2307220006,,2307220006,,2023-07-22 18:30,1,
e_e004549,2307230001,,2307230001,,2023-07-23 11:00,1,
e_e004549,2307230002,,2307230002,,2023-07-23 12:30,1,
e_e004549,2307230003,,2307230003,,2023-07-23 14:00,1,
e_e004549,2307230004,,2307230004,,2023-07-23 17:30,1,
e_e004551,2307030001,2307030001,,2023-07-03 06:00,,,
e_e004551,2307030002,,2307030002,,2023-07-03 06:30,13,
e_e004551,2307030003,,2307030003,,2023-07-03 09:30,7,
e_e004551,2307030004,,2307030004,,2023-07-03 10:30,5,
e_e004551,2307030005,,2307030005,,2023-07-03 14:30,15,
e_e004551,2307030006,,2307030006,,2023-07-03 15:00,15,
e_e004551,2307030007,,2307030007,,2023-07-03 16:00,5,
e_e004551,2307030008,,2307030008,,2023-07-03 17:00,13,
e_e004551,2307030009,,2307030009,,2023-07-03 18:00,13,
e_e004551,2307030010,,2307030010,,2023-07-03 19:00,15,
e_e004551,2307030011,,2307030011,,2023-07-03 20:00,15,
e_e004551,2307040001,,2307040001,,2023-07-04 12:00,5,
e_e004551,2307040002,,2307040002,,2023-07-04 12:30,15,
e_e004551,2307040003,,2307040003,,2023-07-04 13:00,15,
e_e004551,2307040004,,2307040004,,2023-07-04 13:30,15,
e_e004551,2307040005,,2307040005,,2023-07-04 14:30,15,
e_e004551,2307040006,,2307040006,,2023-07-04 17:00,13,
e_e004551,2307040007,,2307040007,,2023-07-04 17:30,15,
e_e004551,2307040008,,2307040008,,2023-07-04 18:30,4,
e_e004551,2307040009,,2307040009,,2023-07-04 21:00,9,
e_e004551,2307040010,,2307040010,,2023-07-04 22:30,13,
e_e004552,2307070001,2307070001,,2023-07-07 08:30,,,
e_e004552,2307070002,,2307070002,,2023-07-07 16:00,1,
e_e004552,2307070003,,2307070003,,2023-07-07 10:00,1,
e_e004552,2307070004,,2307070004,,2023-07-07 11:30,1,
e_e004552,2307070005,,2307070005,,2023-07-07 13:30,1,
e_e004552,2307080001,,2307080001,,2023-07-08 19:30,1,
e_e004552,2307080002,,2307080002,,2023-07-08 12:30,1,
e_e004552,2307080003,,2307080003,,2023-07-08 15:00,1,
e_e004552,2307080004,,2307080004,,2023-07-08 16:30,1,
e_e004557,2307260001,2307260001,,2023-07-26 11:30,,,
e_e004557,2307260002,,2307260002,,2023-07-26 20:30,8,13
e_e004557,2307260003,,2307260003,,2023-07-26 12:30,8,13
e_e004557,2307260004,,2307260004,,2023-07-26 14:00,4,
e_e004557,2307260005,,2307260005,,2023-07-26 16:00,4,
e_e004557,2307260006,,2307260006,,2023-07-26 16:30,15,
e_e004557,2307260007,,2307260007,,2023-07-26 17:00,15,
e_e004561,2307220001,2307220001,,2023-07-22 12:30,,,
e_e004561,2307220002,,2307220002,,2023-07-22 13:30,1,
e_e004561,2307220003,,2307220003,,2023-07-22 14:30,1,
e_e004561,2307220004,,2307220004,,2023-07-22 16:00,1,
e_e004561,2307220005,,2307220005,,2023-07-22 18:30,1,
e_e004561,2307220006,,2307220006,,2023-07-22 21:30,1,
e_e004563,2307260001,2307260001,,2023-07-26 10:30,,,
e_e004563,2307260002,,2307260002,,2023-07-26 12:30,12,5
e_e004563,2307260003,,2307260003,,2023-07-26 14:00,13,
e_e004563,2307260004,,2307260004,,2023-07-26 21:30,15,
e_e004563,2307260005,,2307260005,,2023-07-26 19:00,15,
e_e004563,2307260006,,2307260006,,2023-07-26 20:00,15,
e_e004563,2307270001,,2307270001,,2023-07-27 11:30,4,
e_e004563,2307270002,,2307270002,,2023-07-27 14:30,12,13
e_e004565,2307090001,2307090001,,2023-07-09 11:00,,,
e_e004565,2307090002,,2307090002,,2023-07-09 12:00,1,
e_e004565,2307090003,,2307090003,,2023-07-09 13:00,1,
e_e004565,2307090004,,2307090004,,2023-07-09 14:30,1,
e_e004565,2307090005,,2307090005,,2023-07-09 16:00,1,
e_e004565,2307090006,,2307090006,,2023-07-09 18:00,1,
e_e004567,2307130001,2307130001,,2023-07-13 02:00,,,
e_e004567,2307130002,,2307130002,,2023-07-13 15:00,13,15
e_e004567,2307130003,,2307130003,,2023-07-13 15:30,15,
e_e004567,2307130004,,2307130004,,2023-07-13 17:00,15,
e_e004567,2307130005,,2307130005,,2023-07-13 16:30,15,
e_e004567,2307130006,,2307130006,,2023-07-13 18:30,13,15
e_e004567,2307130007,,2307130007,,2023-07-13 20:00,13,
e_e004573,2307040001,2307040001,,2023-07-04 12:00,,,
e_e004573,2307040002,,2307040002,,2023-07-04 13:30,5,
e_e004573,2307040007,,2307040007,,2023-07-04 16:30,5,
e_e004573,2307050001,,2307050001,,2023-07-05 12:30,13,
e_e004573,2307050002,,2307050002,,2023-07-05 14:30,15,
e_e004573,2307050003,,2307050003,,2023-07-05 15:30,5,
e_e004573,2307050004,,2307050004,,2023-07-05 19:30,5,
e_e004575,2307150001,2307150001,,2023-07-15 11:00,,,
e_e004575,2307150002,,2307150002,,2023-07-15 11:30,15,
e_e004575,2307150003,,2307150003,,2023-07-15 13:00,5,
e_e004575,2307150004,,2307150004,,2023-07-15 13:00,5,15
e_e004575,2307150005,,2307150005,,2023-07-15 14:30,15,
e_e004575,2307150006,,2307150006,,2023-07-15 15:00,15,
e_e004575,2307150007,,2307150007,,2023-07-15 16:30,15,
e_e004575,2307150008,,2307150008,,2023-07-15 18:30,15,
e_e004575,2307150009,,2307150009,,2023-07-15 20:30,15,
e_e004575,2307150010,,2307150010,,2023-07-15 21:30,15,
e_e004575,2307150011,,2307150011,,2023-07-15 23:00,5,16
e_e004587,2307040001,2307040001,,2023-07-04 09:30,,,
e_e004587,2307040002,,2307040002,,2023-07-04 11:00,13,15
e_e004587,2307040003,,2307040003,,2023-07-04 13:00,15,
e_e004587,2307040004,,2307040004,,2023-07-04 14:00,5,15
e_e004587,2307040005,,2307040005,,2023-07-04 15:00,15,
e_e004587,2307040006,,2307040006,,2023-07-04 17:00,13,15
e_e004588,2307080001,2307080001,,2023-07-08 07:30,,,
e_e004588,2307080002,,2307080002,,2023-07-08 09:00,12,5
e_e004588,2307080003,,2307080003,,2023-07-08 09:30,1,
e_e004588,2307080004,,2307080004,,2023-07-08 19:00,1,
e_e004588,2307080005,,2307080005,,2023-07-08 21:30,5,
e_e004588,2307080006,,2307080006,,2023-07-08 22:30,12,
e_e004589,2307080001,2307080001,,2023-07-08 13:00,,,
e_e004589,2307080002,,2307080002,,2023-07-08 17:00,1,15
e_e004589,2307080003,,2307080003,,2023-07-08 19:00,1,15
e_e004589,2307080004,,2307080004,,2023-07-08 20:30,15,15
e_e004589,2307080005,,2307080005,,2023-07-08 22:00,15,15
e_e004589,2307080006,,2307080006,,2023-07-08 00:30,1,
e_e004592,2307120001,2307120001,,2023-07-12 09:00,,,
e_e004592,2307120002,,2307120002,,2023-07-12 12:00,2,
e_e004592,2307120003,,2307120003,,2023-07-12 13:00,2,
e_e004592,2307120004,,2307120004,,2023-07-12 14:00,2,
e_e004592,2307120005,,2307120005,,2023-07-12 18:00,2,
e_e004592,2307120006,,2307120006,,2023-07-12 18:30,2,
e_e004592,2307120007,,2307120007,,2023-07-12 22:30,2,13
e_e004596,2307040001,2307040001,,2023-07-04 11:00,,,
e_e004596,2307040002,,2307040002,,2023-07-04 15:00,15,
e_e004596,2307040003,,2307040003,,2023-07-04 11:00,14,
e_e004596,2307040004,,2307040004,,2023-07-04 11:30,5,
e_e004596,2307040005,,2307040005,,2023-07-04 12:00,5,
e_e004596,2307040006,,2307040006,,2023-07-04 12:00,5,
e_e004596,2307040007,,2307040007,,2023-07-04 12:30,15,
e_e004596,2307040008,,2307040008,,2023-07-04 13:30,15,
e_e004596,2307040009,,2307040009,,2023-07-04 14:00,15,
e_e004596,2307040010,,2307040010,,2023-07-04 14:00,15,
e_e004596,2307040011,,2307040011,,2023-07-04 14:30,5,
e_e004596,2307040012,,2307040012,,2023-07-04 14:30,15,
e_e004596,2307050001,,2307050001,,2023-07-05 21:00,14,
e_e004596,2307050002,,2307050002,,2023-07-05 11:30,15,
e_e004596,2307050003,,2307050003,,2023-07-05 11:30,5,
e_e004596,2307050004,,2307050004,,2023-07-05 12:00,5,
e_e004596,2307050005,,2307050005,,2023-07-05 12:00,15,
e_e004596,2307050006,,2307050006,,2023-07-05 13:00,15,
e_e004596,2307050007,,2307050007,,2023-07-05 14:00,15,
e_e004596,2307050008,,2307050008,,2023-07-05 15:30,15,
e_e004596,2307050009,,2307050009,,2023-07-05 17:00,15,
e_e004596,2307050010,,2307050010,,2023-07-05 18:30,15,
e_e004596,2307050011,,2307050011,,2023-07-05 19:30,15,
e_e004596,2307050012,,2307050012,,2023-07-05 19:30,5,
e_e004596,2307050013,,2307050013,,2023-07-05 20:00,5,
e_e004596,2307050014,,2307050014,,2023-07-05 20:30,5,
e_e004602,2307080001,2307080001,,2023-07-08 09:30,,,
e_e004602,2307080002,,2307080002,,2023-07-08 11:30,1,1
e_e004602,2307080003,,2307080003,,2023-07-08 13:00,1,1
e_e004602,2307080004,,2307080004,,2023-07-08 17:00,1,1
e_e004602,2307080005,,2307080005,,2023-07-08 18:00,1,1
e_e004602,2307080006,,2307080006,,2023-07-08 21:30,1,1
e_e004606,2307220001,2307220001,,2023-07-22 10:00,,,
e_e004606,2307220002,,2307220002,,2023-07-22 11:30,1,
e_e004606,2307220003,,2307220003,,2023-07-22 13:00,1,
e_e004606,2307220004,,2307220004,,2023-07-22 14:30,1,
e_e004606,2307220005,,2307220005,,2023-07-22 15:00,15,
e_e004606,2307220006,,2307220006,,2023-07-22 15:30,15,
e_e004606,2307220007,,2307220007,,2023-07-22 16:00,15,
e_e004606,2307220008,,2307220008,,2023-07-22 18:00,1,
e_e004612,2307150001,2307150001,,2023-07-15 09:00,,,
e_e004612,2307150002,,2307150002,,2023-07-15 17:00,1,
e_e004612,2307150003,,2307150003,,2023-07-15 10:00,1,
e_e004612,2307150004,,2307150004,,2023-07-15 14:00,1,
e_e004614,2307090001,2307090001,,2023-07-09 15:00,,,
e_e004614,2307090002,,2307090002,,2023-07-09 15:30,5,
e_e004614,2307090003,,2307090003,,2023-07-09 17:00,7,13
e_e004614,2307090004,,2307090004,,2023-07-09 18:00,15,
e_e004614,2307090005,,2307090005,,2023-07-09 18:30,15,
e_e004614,2307090006,,2307090006,,2023-07-09 19:30,15,
e_e004614,2307090007,,2307090007,,2023-07-09 22:30,7,4
e_e004614,2307090008,,2307090008,,2023-07-09 21:00,13,
e_e004617,2307080001,2307080001,,2023-07-08 12:00,,,
e_e004617,2307080002,,2307080002,,2023-07-08 19:00,1,
e_e004617,2307080003,,2307080003,,2023-07-08 13:30,1,
e_e004617,2307080004,,2307080004,,2023-07-08 14:30,15,
e_e004617,2307080005,,2307080005,,2023-07-08 16:00,1,
e_e004617,2307080006,,2307080006,,2023-07-08 17:30,1,
e_e004617,2307090001,,2307090001,,2023-07-09 22:00,1,
e_e004617,2307090002,,2307090002,,2023-07-09 11:30,1,
e_e004617,2307090003,,2307090003,,2023-07-09 12:30,1,
e_e004617,2307090004,,2307090004,,2023-07-09 14:00,1,
e_e004617,2307090005,,2307090005,,2023-07-09 15:00,1,
e_e004623,2307160001,,2307160001,,2023-07-16 13:00,13,5
e_e004623,2307160002,2307160002,,2023-07-16 12:00,,,
e_e004623,2307160003,,2307160003,,2023-07-16 14:00,15,
e_e004623,2307160004,,2307160004,,2023-07-16 17:30,5,15
e_e004623,2307160005,,2307160005,,2023-07-16 21:30,5,13
e_e004623,2307160006,,2307160006,,2023-07-16 19:00,15,
e_e004623,2307160007,,2307160007,,2023-07-16 20:00,15,
e_e004627,2307160001,2307160001,,2023-07-16 13:30,,,
e_e004627,2307160002,,2307160002,,2023-07-16 14:00,1,
e_e004627,2307160003,,2307160003,,2023-07-16 15:00,1,
e_e004627,2307160004,,2307160004,,2023-07-16 16:00,1,
e_e004627,2307160005,,2307160005,,2023-07-16 18:00,1,
e_e004629,2307080001,2307080001,,2023-07-08 08:30,,,
e_e004629,2307080002,,2307080002,,2023-07-08 19:00,13,
e_e004629,2307080003,,2307080003,,2023-07-08 10:30,15,
e_e004629,2307080004,,2307080004,,2023-07-08 11:30,15,
e_e004629,2307080005,,2307080005,,2023-07-08 12:30,15,
e_e004629,2307080006,,2307080006,,2023-07-08 13:00,15,
e_e004629,2307080007,,2307080007,,2023-07-08 13:30,15,
e_e004629,2307080008,,2307080008,,2023-07-08 15:00,15,
e_e004629,2307080009,,2307080009,,2023-07-08 16:00,13,
e_e004629,2307080010,,2307080010,,2023-07-08 18:00,5,
e_e004629,2307080011,,2307080011,,2023-07-08 10:00,5,
e_e004634,2307150001,2307150001,,2023-07-15 11:00,,,
e_e004634,2307150002,,2307150002,,2023-07-15 22:00,5,
e_e004634,2307150003,,2307150003,,2023-07-15 13:00,5,
e_e004634,2307150004,,2307150004,,2023-07-15 15:00,15,
e_e004634,2307150005,,2307150005,,2023-07-15 16:00,15,
e_e004634,2307150006,,2307150006,,2023-07-15 17:00,15,
e_e004634,2307150007,,2307150007,,2023-07-15 20:00,15,
e_e004640,2307110001,2307110001,,2023-07-11 14:00,,,
e_e004640,2307110002,,2307110002,,2023-07-11 15:30,5,15
e_e004640,2307110003,,2307110003,,2023-07-11 19:00,5,15
e_e004640,2307110004,,2307110004,,2023-07-11 15:30,5,
e_e004640,2307110005,,2307110005,,2023-07-11 18:00,15,
e_e004644,2307100001,2307100001,,2023-07-10 13:30,,,
e_e004644,2307100002,,2307100002,,2023-07-10 15:00,4,5
e_e004644,2307100003,,2307100003,,2023-07-10 17:30,4,
e_e004644,2307100004,,2307100004,,2023-07-10 20:30,4,12
e_e004645,2307090001,2307090001,,2023-07-09 11:00,,,
e_e004645,2307090002,,2307090002,,2023-07-09 12:00,1,
e_e004645,2307090003,,2307090003,,2023-07-09 13:00,1,
e_e004645,2307090004,,2307090004,,2023-07-09 14:30,1,
e_e004645,2307090005,,2307090005,,2023-07-09 16:30,1,
e_e004645,2307090006,,2307090006,,2023-07-09 18:30,1,
e_e004651,2307080001,2307080001,,2023-07-08 11:00,,,
e_e004651,2307080002,,2307080002,,2023-07-08 13:00,12,
e_e004651,2307080003,,2307080003,,2023-07-08 13:30,15,
e_e004651,2307080004,,2307080004,,2023-07-08 14:00,15,
e_e004651,2307080005,,2307080005,,2023-07-08 15:30,5,
e_e004651,2307080006,,2307080006,,2023-07-08 16:00,16,
e_e004651,2307080007,,2307080007,,2023-07-08 19:00,5,15
e_e004651,2307080008,,2307080008,,2023-07-08 20:00,15,
